dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.755675,tcp,-,FIN,10,6,528,268,19.849803,254,252,5039.203125,2371.389648,2,1,74.940556,130.445797,4180.209012,192.848719,255,3417330142,34377639,255,0.18936,0.103437,0.085923,53,45,0,0,6,1,2,2,2,4,0,0,0,2,4,0
0.26649,tcp,-,CON,6,2,986,86,26.267401,62,252,24676.34766,1290.855103,2,1,53.298,0.008,3127.189678,0,255,4046720410,187194352,255,0.215102,0.119981,0.095121,164,43,0,0,10,3,3,3,1,8,0,0,0,3,8,0
3.00E-06,tlsp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.736,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
1.982791,tcp,smtp,FIN,56,24,48209,1814,39.842829,62,252,191039.8125,7016.372559,24,8,36.04931,83.752562,2650.28261,112.71282,255,715997389,1400923071,255,0.123183,0.056479,0.066704,861,76,0,0,1,1,1,1,1,1,0,0,0,3,1,0
8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,13,4,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,4,3,3,4,0,0,0,3,4,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0
0.442948,tcp,-,FIN,12,8,998,716,42.894424,254,252,16525.64063,11324.12793,3,2,39.349001,55.550855,2130.660699,73.098969,255,2825636207,2317234107,255,0.112234,0.054084,0.05815,83,90,0,0,6,1,1,1,1,6,0,0,0,1,6,0
0.177091,tcp,-,FIN,10,6,1642,268,84.702214,254,252,66767.92969,10119.09082,2,1,19.028333,33.257602,1130.631791,59.907492,255,3115509129,1350732254,255,0.023822,0.010795,0.013027,164,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0.78475,tcp,-,FIN,12,8,1058,716,24.211533,254,252,9888.5,6391.844727,3,2,66.89573,96.579289,3699.694565,125.745656,255,1517220427,3111762089,255,0.142142,0.108694,0.033448,88,90,0,0,5,1,1,1,1,4,0,0,0,1,4,0
0.811222,tcp,http,FIN,10,8,816,1372,20.956039,62,252,7248.324219,11843.86035,2,2,90.062,102.244859,4739.02721,180.5235,255,3019083345,2351640786,255,0.224237,0.095499,0.128738,82,172,1,273,1,1,1,1,1,1,0,0,1,1,1,0
1.28936,tcp,http,FIN,10,8,1174,354,13.184835,254,252,6558.29248,1923.434814,2,1,139.281889,167.497281,8037.036637,341.258688,255,1526962978,465020032,255,0.208646,0.11687,0.091776,117,44,1,0,1,1,1,1,1,1,0,0,1,3,1,0
6.101212,tcp,smtp,FIN,242,58,301384,3508,49.006656,62,252,393546.7188,4521.068848,118,8,25.316232,105.367227,2756.2542,143.467031,255,3483116677,4167723530,255,0.242134,0.094665,0.147469,1245,60,0,0,1,1,2,1,1,1,0,0,0,2,1,0
0.889038,tcp,-,FIN,22,56,1204,54114,86.610469,62,252,10348.26367,478251.75,6,26,42.335143,15.798764,2019.353588,1194.480924,255,2026743326,2663107280,255,0.037313,0.019476,0.017837,55,966,0,0,3,1,1,1,1,2,0,0,0,1,1,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,32,31,17,33,0,0,0,31,33,0
5.00E-06,ttp,-,INT,2,0,200,0,200000.0051,254,0,1.60E+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,4,4,4,17,0,0,0,4,12,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,16,16,16,19,0,0,0,16,19,0
1.311452,tcp,ftp-data,FIN,8,6,364,268,9.912677,62,252,1945.934692,1366.424316,1,1,187.231996,247.055,13200.85065,459.29775,255,1018728708,808976082,255,0.147624,0.076168,0.071456,46,45,0,0,1,1,3,1,1,3,0,0,0,3,1,0
1.553421,tcp,smtp,FIN,68,26,68236,2066,59.867865,62,252,346244.8438,10232.89844,31,8,23.185388,60.784879,1979.377248,79.079055,255,1820907199,3578363420,255,0.088217,0.03303,0.055187,1003,79,0,0,1,1,1,1,1,1,0,0,0,1,2,0
1.275774,tcp,http,FIN,10,8,1136,354,13.325244,254,252,6414.929199,1943.917969,2,1,141.670667,166.424578,7684.416722,325.623562,255,2216687833,2825312707,255,0.257892,0.11078,0.147112,114,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0.364681,tcp,http,FIN,10,6,1618,268,41.131838,254,252,31962.17969,4913.883789,2,1,34.143667,61.702199,1779.428595,78.664984,255,1112690411,1728850551,255,0.111969,0.056162,0.055807,162,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0
1.00E-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,4.56E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,6,6,6,25,0,0,0,6,25,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.632,0,10.954509,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.777953,tcp,smtp,FIN,24,20,5989,1666,55.27326,62,252,59026.69922,16278.61816,9,8,33.824045,40.261473,1794.299866,49.943348,255,1021574846,1325800585,255,0.054113,0.009322,0.044791,250,83,0,0,1,1,1,1,1,1,0,0,0,1,1,0
4.211685,tcp,-,FIN,20,20,2666,2522,9.259951,62,252,4811.375977,4551.147461,7,7,221.667632,216.310734,12431.06994,306.163625,255,2934889816,3846325942,255,0.22505,0.100992,0.124058,133,126,0,0,4,1,1,1,1,1,0,0,0,2,2,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,33,33,17,33,0,0,0,33,33,0
1.77211,tcp,-,FIN,18,22,1000,9532,22.007663,62,252,4266.101074,41076.45703,6,9,104.241765,81.184903,5074.085667,4573.757013,255,1781644468,3068414561,255,0.104567,0.065695,0.038872,56,433,0,0,6,1,1,1,1,1,0,0,0,3,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.584,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.792,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,23,5,0
0,arp,-,INT,14,0,644,0,0.001474,0,0,0.542397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
1.00E-06,ipv6-frag,-,INT,2,0,200,0,1000000.003,254,0,8.00E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
0.311061,tcp,http,FIN,10,12,804,7194,67.510875,62,252,18620.14258,169613.0313,2,4,34.562333,23.264181,1671.73451,1568.380862,255,3359272738,3076528466,255,0.092225,0.054481,0.037744,80,600,1,3107,1,1,1,1,1,1,0,0,1,5,1,0
5.667425,rvd,-,INT,4,0,400,0,0.529341,254,0,423.472717,0,0,0,1889.141625,0,2671.6455,0,0,0,0,0,0,0,0,100,0,0,0,12,2,4,3,3,16,0,0,0,4,12,0
2.692058,tcp,ftp-data,FIN,8,8,364,1130,5.571945,62,252,947.973572,2939.015381,1,2,384.579723,367.796,27691.99265,712.392062,255,106493082,1073231060,255,0.246383,0.1166,0.129783,46,141,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0.221475,tcp,http,FIN,10,8,872,2698,76.758097,62,252,28355.34375,85282.75781,2,2,24.608333,30.172572,1350.194166,54.58682,255,3785641042,1680795374,255,0.052931,0.006113,0.046818,87,337,1,927,1,1,1,1,1,1,0,0,1,1,1,0
6.00E-06,pvp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
1.93207,tcp,smtp,FIN,246,52,301397,3256,153.721137,62,252,1242903.25,13225.19336,120,8,7.918319,37.636273,859.51985,45.693609,255,3390906336,1392268499,255,0.029884,0.012245,0.017639,1225,63,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1.695825,tcp,-,FIN,10,8,534,354,10.024619,254,252,2269.102051,1462.415039,2,1,188.319556,230.155281,11329.75074,394.778531,255,78568410,3860011010,255,0.169001,0.084729,0.084272,53,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.824,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.752,0,15.49203,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.712,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
1.067504,tcp,-,FIN,10,8,2516,354,15.924998,254,252,16974.17383,2323.17627,2,1,110.815111,137.647281,6520.710504,205.016609,255,2853492104,896249068,255,0.205205,0.103965,0.10124,252,44,0,0,4,1,1,1,1,2,0,0,0,2,2,0
5.00E-06,srp,-,INT,2,0,200,0,200000.0051,254,0,1.60E+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,3,3,10,0,0,0,5,8,0
0.714751,tcp,ftp,FIN,18,16,1898,1318,46.169925,254,252,20068.52734,13834.18848,6,6,41.403176,46.121535,2109.178317,56.453168,255,4017893241,1279341258,255,0.082535,0.022927,0.059608,105,82,0,0,1,1,1,1,1,1,0,0,0,3,1,0
0.607667,tcp,-,FIN,10,6,732,268,24.684571,254,252,8675.803711,2948.983398,2,1,64.524,110.483398,3312.913146,172.592422,255,514738334,1121241399,255,0.136477,0.055241,0.081236,73,45,0,0,4,1,2,1,1,4,0,0,0,1,5,0
0.980198,tcp,http,FIN,32,122,3058,162548,156.090908,62,252,24182.86914,1315783.125,6,59,31.61929,7.934851,1622.593837,888.382074,255,1555186972,1804279137,255,0.051975,0.019124,0.032851,96,1332,1,109,1,1,1,1,1,1,0,0,1,34,1,0
9.00E-06,udp,-,INT,2,0,282,0,111111.1072,254,0,125333328,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,141,0,0,0,22,2,14,13,1,22,0,0,0,13,23,0
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,9,2,9,9,9,9,0,0,0,9,9,0
2.00E-06,unas,-,INT,2,0,200,0,500000.0013,254,0,4.00E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0
4.00E-06,unas,-,INT,2,0,200,0,250000.0006,254,0,2.00E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0
0.671189,tcp,http,FIN,10,8,826,1060,25.328186,62,252,8867.844727,11060.96777,2,2,74.576556,72.607711,3943.317334,135.224562,255,2478826980,2952053133,255,0.205015,0.128406,0.076609,83,133,1,128,6,1,1,1,1,5,0,0,1,1,6,0
3.00E-06,vrrp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,16,4,0
0.785104,tcp,http,FIN,14,36,970,40246,62.412115,62,252,9180.949219,398714.0625,2,16,60.392614,20.440771,3076.003045,2107.995492,255,979245459,2748870926,255,0.117705,0.068915,0.04879,69,1118,1,19158,1,1,1,1,1,1,0,0,1,1,1,0
1.00E-05,unas,-,INT,2,0,200,0,100000.0025,254,0,8.00E+07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0
0.70201,tcp,-,FIN,10,10,480,441,27.065142,254,252,4923.006836,4524.152344,2,2,78.001111,65.821336,5194.17499,106.719273,255,1979998112,2395394694,255,0.1229,0.077198,0.045702,48,44,0,0,2,1,2,2,2,2,0,0,0,2,2,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.752,0,15.49203,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.622753,tcp,-,FIN,10,6,2516,268,24.086595,254,252,29096.60742,2877.545166,2,1,60.250778,102.773398,3057.327857,132.902922,255,2951218508,2107461441,255,0.176776,0.108878,0.067898,252,45,0,0,3,1,1,1,1,4,0,0,0,2,3,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,33,33,17,33,0,0,0,33,33,0
1.255829,ospf,-,INT,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
0.50933,tcp,-,FIN,10,6,794,268,29.450456,254,252,11230.44043,3518.3479,2,1,52.304667,84.429797,2681.031792,128.839898,255,1216395944,103666910,255,0.150195,0.087177,0.063018,79,45,0,0,6,1,2,2,1,6,0,0,0,2,5,0
1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,18,16,16,24,0,0,0,17,24,0
3.00E-06,br-sat-mon,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,28,28,16,37,0,0,0,28,37,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
0.547487,tcp,http,FIN,10,10,830,4156,34.704019,62,252,10915.32715,54664.30859,2,3,60.733778,50.469889,3027.944393,3582.440116,255,1245736607,2602546759,255,0.163981,0.093249,0.070732,83,416,1,1594,1,1,1,1,1,1,0,0,1,2,1,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.696,0,15.492023,0,0,0,0,0,0,0,0,46,0,0,0,4,2,4,4,4,4,0,0,0,4,4,1
0.578418,tcp,ftp-data,FIN,8,10,364,3754,29.390509,62,252,4412.03418,46734.36719,1,3,82.631141,58.872778,5431.711806,4621.999004,255,3658548880,988224396,255,0.078635,0.033393,0.045242,46,375,0,0,1,1,1,1,1,2,0,0,0,1,1,0
27.199091,tcp,smtp,FIN,4232,636,5616980,27348,178.939804,254,252,1651717.875,8031.150879,2110,0,6.454482,42.863281,869.406021,55.004441,255,3902558039,474429482,255,0.102509,0.050166,0.052343,1327,43,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0,arp,-,INT,14,0,644,0,0.001474,0,0,0.542397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,17,17,17,33,0,0,0,17,33,0
6.00E-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,7.60E+07,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,17,17,17,32,0,0,0,17,32,0
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,16,16,16,23,0,0,0,17,23,0
1.552776,tcp,-,FIN,20,8,17266,354,17.388213,254,252,84509.28906,1597.139648,7,1,78.053949,198.862,6346.55755,275.378031,255,1707686355,2292013127,255,0.295746,0.160737,0.135009,863,44,0,0,4,1,1,1,1,3,0,0,0,2,4,0
0.807962,tcp,-,FIN,10,8,546,354,21.040593,254,252,4871.516113,3069.451172,2,1,89.773556,102.321141,5188.84121,181.892391,255,4070885983,2722677840,255,0.164067,0.09115,0.072917,55,44,0,0,3,1,1,1,1,3,0,0,0,1,6,0
0.655901,tcp,http,FIN,20,8,17286,354,41.164748,254,252,200298.5156,3781.05835,7,1,33.70663,82.943141,2665.390024,136.628578,255,1931878707,119165292,255,0.127958,0.075296,0.052662,864,44,1,0,7,1,1,1,1,7,0,0,1,1,7,0
0.964906,tcp,-,FIN,16,10,1548,556,25.90926,254,252,12038.47852,4153.772461,8,4,4788.683331,7182.987,578605.5256,21269.166,255,4139302512,4289937871,255,0.074541,0.02992,0.044621,97,56,0,0,9,1,5,5,5,8,0,0,0,5,8,0
1.064937,tcp,http,FIN,10,8,794,1078,15.963386,62,252,5371.209961,7091.499512,2,2,118.326333,134.068719,6283.430805,217.788828,255,2696224037,3944494510,255,0.215123,0.125691,0.089432,79,135,1,137,3,1,1,1,1,3,0,0,1,2,3,0
1.705,tcp,-,FIN,20,16,9248,9030,20.527859,254,252,41224.63281,39723.16797,7,6,87.846211,110.102532,5666.328099,8068.120962,255,847350642,626430178,255,0.121702,0.053458,0.068244,462,564,0,0,2,1,2,1,1,2,0,0,0,1,3,0
0.747474,tcp,-,FIN,10,6,994,268,20.067587,254,252,9578.928711,2397.407715,2,1,83.052667,131.161594,4271.477554,225.570109,255,1496607253,2039369520,255,0.172581,0.064752,0.107829,99,45,0,0,4,1,2,1,1,4,0,0,0,2,6,0
1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,12,12,12,26,0,0,0,12,26,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,17,17,17,28,0,0,0,17,28,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.672,0,15.492021,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.482972,tcp,-,FIN,10,6,626,268,31.057701,254,252,9342.15625,3710.360107,2,0,6157.4986,10260.87,611158.5365,22766.876,255,3795074471,736747808,255,0.094112,0.068715,0.025397,63,45,0,0,11,1,6,4,3,11,0,0,0,6,11,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,10,9,9,26,0,0,0,9,26,0
0.861765,tcp,-,FIN,20,8,13352,812,31.331046,254,252,117758.3203,6600.407227,7,2,42.28558,109.574711,2890.394576,135.961109,255,1128510847,4155607956,255,0.159019,0.094739,0.06428,668,102,0,0,1,1,1,1,1,1,0,0,0,1,1,0
3.00E-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,4,0,0,0,2,3,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,9,9,9,26,0,0,0,9,26,0
0.679953,tcp,-,FIN,10,6,542,268,22.060349,254,252,5741.57373,2635.476318,2,1,71.046667,119.667398,4209.3134,196.006969,255,3094070149,400433456,255,0.241436,0.081607,0.159829,54,45,0,0,14,1,1,2,1,5,0,0,0,4,5,0
0.447677,tcp,http,FIN,10,10,884,1082,42.441315,62,252,14224.54199,17405.40625,2,2,49.741889,43.833,3469.727102,99.20125,255,3343554811,478196095,255,0.093826,0.047372,0.046454,88,108,1,99,6,1,3,2,1,5,0,0,1,2,5,0
1.015047,tcp,ftp-data,FIN,10,22,450,24136,30.540459,62,252,3191.970459,181579.7813,1,9,112.752333,43.351381,7871.196265,4881.886421,255,2672001621,791227276,255,0.169428,0.104662,0.064766,45,1097,0,0,1,1,3,1,1,2,0,0,0,2,1,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,19,17,17,20,0,0,0,18,17,0
59.995781,arp,-,INT,2,0,92,0,0.016668,0,0,6.133765,0,0,0,60003.964,0,2.639263,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,14,6,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.68,0,10.954514,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.235368,tcp,http,FIN,10,6,922,268,63.729989,254,252,28211.14258,7613.609375,2,1,24.702111,44.070199,1421.226625,69.780391,255,1769667524,2434286664,255,0.021614,0.015014,0.0066,92,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.752,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
8.00E-06,netblt,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,1,1,7,0,0,0,2,6,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,12,12,6,34,0,0,0,12,34,0
2.314859,tcp,ftp,FIN,24,22,1252,1612,19.43963,62,252,4147.121094,5318.682617,7,9,100.646043,106.550574,5259.063128,6233.448251,255,580673809,3543879686,255,0.090377,0.059636,0.030741,52,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0
1.518782,tcp,-,FIN,20,10,9256,556,19.094248,254,252,46321.32813,2638.956787,7,3,78.711422,154.962672,4568.370714,213.766469,255,4105385366,2394941603,255,0.182353,0.12411,0.058243,463,56,0,0,3,1,1,1,1,1,0,0,0,2,1,0
4.535648,tcp,ftp,FIN,22,22,1194,1650,9.480454,62,252,2010.738159,2777.993408,7,9,215.982095,212.869667,15239.20707,17396.50712,255,849247277,2042147973,255,0.096662,0.065381,0.031281,54,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0
3.465272,tcp,smtp,FIN,54,26,48277,1948,22.797634,62,252,109389.3906,4326.355957,24,8,65.382489,135.727359,5147.622464,184.245453,255,595480611,3645649879,255,0.188247,0.07142,0.116827,894,75,0,0,1,1,2,1,1,2,0,0,0,3,1,0
0.523856,tcp,smtp,FIN,38,22,30958,1914,112.626374,62,252,460340.25,27900.79883,16,8,14.158271,23.838572,1010.044416,33.277215,255,2006204906,1424477773,255,0.040019,0.022674,0.017345,815,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,17,17,17,28,0,0,0,17,28,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.672,0,10.954513,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60001.38,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
4.00E-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,1.14E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,24,24,13,24,0,0,0,26,24,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,34,34,18,34,0,0,0,35,34,0
0.933617,tcp,http,FIN,10,8,822,1280,18.208752,62,252,6340.930176,9597.083008,2,2,103.735222,115.186289,5486.775993,218.627781,255,3791959039,94875544,255,0.153893,0.091295,0.062598,82,160,1,140,3,1,2,2,2,3,0,0,4,2,3,0
1.431707,pim,-,INT,8,0,480,0,4.889268,254,0,2346.848877,0,0,0,204.529578,0,483.199187,0,0,0,0,0,0,0,0,60,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0
1.125833,tcp,ftp,FIN,24,22,1244,1626,39.970403,62,252,8477.27832,11035.38379,7,9,48.949261,52.660617,2818.87337,95.272492,255,3432612836,970915178,255,0.03996,0.019371,0.020589,52,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0
1.342813,tcp,ftp,FIN,24,22,1244,1630,33.51174,62,252,7107.467773,9270.091797,7,9,58.383175,62.155953,3381.103636,112.844914,255,1397261942,1196229241,255,0.056111,0.036964,0.019147,52,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0
1.381066,tcp,-,FIN,18,18,1012,2858,25.342743,62,252,5537.751465,15640.09277,6,7,81.185118,78.728062,4202.536392,109.178969,255,1869833869,3007951692,255,0.108384,0.042679,0.065705,56,159,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0.80408,tcp,http,FIN,22,98,1294,119994,147.995223,62,252,12297.28418,1181673.5,2,46,38.289524,7.784392,2586.021575,1234.341059,255,4141650953,1363599787,255,0.093107,0.03067,0.062437,59,1224,1,57775,1,1,1,1,1,1,0,0,1,2,1,0
0.590967,tcp,http,FIN,10,10,818,652,32.150695,254,252,9976.868164,7946.29834,2,2,65.663,63.228109,3886.047496,115.742586,255,1436505725,4265188397,255,0.084472,0.021013,0.063459,82,65,1,21,3,1,1,1,1,2,0,0,1,1,2,0
